OID_COUSUB_22|GEOID_COUSUB_22|NAMELSAD_COUSUB_22|AREALAND_COUSUB_22|AREAWATER_COUSUB_22|MTFCC_COUSUB_22|CLASSFP_COUSUB_22|FUNCSTAT_COUSUB_22|OID_BLKGRP_20|GEOID_BLKGRP_20|NAMELSAD_BLKGRP_20|AREALAND_BLKGRP_20|AREAWATER_BLKGRP_20|MTFCC_BLKGRP_20|FUNCSTAT_BLKGRP_20|AREALAND_PART|AREAWATER_PART
27690697821303|0912008070|Bridgeport town|41606639|8705768|G4040|T5|C|2087015672789747|090010738002|Block Group 2|156998|0|G5030|S|156998|0
27690697821303|0912008070|Bridgeport town|41606639|8705768|G4040|T5|C|20870697351942|090010739001|Block Group 1|76655|0|G5030|S|76655|0
27690697821303|0912008070|Bridgeport town|41606639|8705768|G4040|T5|C|20870697351943|090010739002|Block Group 2|135560|0|G5030|S|135560|0
27690697821303|0912008070|Bridgeport town|41606639|8705768|G4040|T5|C|20870697351940|090010739003|Block Group 3|159210|34332|G5030|S|159210|34332
27690697821303|0912008070|Bridgeport town|41606639|8705768|G4040|T5|C|20870697351938|090010739004|Block Group 4|138709|0|G5030|S|138709|0
27690697821303|0912008070|Bridgeport town|41606639|8705768|G4040|T5|C|20870697351948|090010740001|Block Group 1|616039|243950|G5030|S|616039|243950
27690697821303|0912008070|Bridgeport town|41606639|8705768|G4040|T5|C|20870697351945|090010740002|Block Group 2|328528|43430|G5030|S|328528|43430
27690697821303|0912008070|Bridgeport town|41606639|8705768|G4040|T5|C|20870697351956|090010743001|Block Group 1|640275|7684|G5030|S|640275|7684
27690697821303|0912008070|Bridgeport town|41606639|8705768|G4040|T5|C|20870697253870|090010743002|Block Group 2|136676|0|G5030|S|136676|0
27690697821303|0912008070|Bridgeport town|41606639|8705768|G4040|T5|C|20870697351965|090010743003|Block Group 3|442556|72820|G5030|S|442556|72820
27690697821303|0912008070|Bridgeport town|41606639|8705768|G4040|T5|C|20870697351963|090010743004|Block Group 4|153317|0|G5030|S|153317|0
27690697821303|0912008070|Bridgeport town|41606639|8705768|G4040|T5|C|20870697256932|090010744001|Block Group 1|288696|0|G5030|S|288696|0
27690697821303|0912008070|Bridgeport town|41606639|8705768|G4040|T5|C|20870697351950|090010744002|Block Group 2|1335418|1929317|G5030|S|1335418|1929317
27690697821303|0912008070|Bridgeport town|41606639|8705768|G4040|T5|C|20870697351954|090010744003|Block Group 3|327408|0|G5030|S|327408|0
27690697821303|0912008070|Bridgeport town|41606639|8705768|G4040|T5|C|20870697296855|090012572001|Block Group 1|155021|0|G5030|S|155021|0
27690697821303|0912008070|Bridgeport town|41606639|8705768|G4040|T5|C|20870697351905|090012572002|Block Group 2|1028567|39122|G5030|S|1028567|39122
27690697821303|0912008070|Bridgeport town|41606639|8705768|G4040|T5|C|20870697296857|090012572003|Block Group 3|229860|0|G5030|S|229860|0
27690697821303|0912008070|Bridgeport town|41606639|8705768|G4040|T5|C|20870697296859|090012572004|Block Group 4|124388|0|G5030|S|124388|0
27690697821312|0912023890|Easton town|71026086|3231994|G4040|T1|A|20870697272567|090011051001|Block Group 1|24054960|1290889|G5030|S|24054960|1290889
27690697821312|0912023890|Easton town|71026086|3231994|G4040|T1|A|2087015672789791|090011051002|Block Group 2|2926080|0|G5030|S|2926080|0
27690697821312|0912023890|Easton town|71026086|3231994|G4040|T1|A|2087015672789473|090011051003|Block Group 3|4875085|0|G5030|S|4875085|0
27690697821312|0912023890|Easton town|71026086|3231994|G4040|T1|A|208703716548680|090011052001|Block Group 1|16000337|50321|G5030|S|16000337|50321
27690697821312|0912023890|Easton town|71026086|3231994|G4040|T1|A|208703716548679|090011052002|Block Group 2|10050282|7618|G5030|S|10050282|7618
27690697821312|0912023890|Easton town|71026086|3231994|G4040|T1|A|2087015672789445|090011052003|Block Group 3|13119342|1883166|G5030|S|13119342|1883166
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697272573|090010601001|Block Group 1|934643|0|G5030|S|934643|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697272571|090010601002|Block Group 2|712599|0|G5030|S|712599|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|2087015672789511|090010601003|Block Group 3|2190360|0|G5030|S|2190360|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697272575|090010602001|Block Group 1|2004301|11817|G5030|S|2004301|11817
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697272577|090010602002|Block Group 2|683344|0|G5030|S|683344|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697278628|090010602003|Block Group 3|955067|0|G5030|S|955067|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697278630|090010602004|Block Group 4|558457|0|G5030|S|558457|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697280301|090010603001|Block Group 1|3532407|108853|G5030|S|3532407|108853
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697278634|090010603002|Block Group 2|1717636|83937|G5030|S|1717636|83937
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697278632|090010603003|Block Group 3|6432661|857922|G5030|S|6432661|857922
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697280820|090010604001|Block Group 1|4322598|0|G5030|S|4322598|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697280818|090010604002|Block Group 2|3562354|0|G5030|S|3562354|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697280826|090010604003|Block Group 3|2786286|0|G5030|S|2786286|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697280822|090010604004|Block Group 4|4814537|0|G5030|S|4814537|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697280824|090010604005|Block Group 5|6899720|0|G5030|S|6899720|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697280829|090010605001|Block Group 1|3256211|5994|G5030|S|3256211|5994
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|2087015672789763|090010605002|Block Group 2|2352779|11873|G5030|S|2352779|11873
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697280830|090010606001|Block Group 1|1136586|65785|G5030|S|1136586|65785
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697280851|090010606002|Block Group 2|1804682|341149|G5030|S|1804682|341149
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697280965|090010607001|Block Group 1|873556|0|G5030|S|873556|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697283351|090010607002|Block Group 2|1770745|0|G5030|S|1770745|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697283239|090010607003|Block Group 3|1522212|46781|G5030|S|1522212|46781
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697281524|090010607004|Block Group 4|1138757|0|G5030|S|1138757|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697283485|090010608001|Block Group 1|860373|0|G5030|S|860373|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697283689|090010608002|Block Group 2|563549|0|G5030|S|563549|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697284604|090010609001|Block Group 1|743554|0|G5030|S|743554|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697284606|090010609002|Block Group 2|752569|0|G5030|S|752569|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|2087015672789525|090010610001|Block Group 1|1702003|0|G5030|S|1702003|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697284610|090010610002|Block Group 2|1627658|0|G5030|S|1627658|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697284768|090010611001|Block Group 1|353639|0|G5030|S|353639|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697284772|090010611002|Block Group 2|614885|0|G5030|S|614885|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697284766|090010611003|Block Group 3|1189954|0|G5030|S|1189954|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697284770|090010611004|Block Group 4|548669|0|G5030|S|548669|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697284776|090010612001|Block Group 1|444333|0|G5030|S|444333|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697284774|090010612002|Block Group 2|346249|0|G5030|S|346249|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697284778|090010613001|Block Group 1|637230|0|G5030|S|637230|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697284780|090010613002|Block Group 2|613724|0|G5030|S|613724|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697284784|090010614001|Block Group 1|1033952|0|G5030|S|1033952|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697284808|090010614002|Block Group 2|581609|0|G5030|S|581609|0
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697284782|090010615001|Block Group 1|872823|49186|G5030|S|872823|49186
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697284810|090010615002|Block Group 2|712004|118106|G5030|S|712004|118106
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697286527|090010615003|Block Group 3|1163465|132342|G5030|S|1163465|132342
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697284812|090010615004|Block Group 4|893436|241001|G5030|S|893436|241001
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697286533|090010616001|Block Group 1|1211778|17382|G5030|S|1211778|17382
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697286531|090010616002|Block Group 2|1473672|800688|G5030|S|1473672|800688
27690697821314|0912026620|Fairfield town|77447781|3827261|G4040|T1|A|20870697286529|090010616003|Block Group 3|2544155|934445|G5030|S|2544155|934445
27690697821317|0912048620|Monroe town|67522444|511097|G4040|T1|A|208703716548696|090011001001|Block Group 1|7829232|26341|G5030|S|7829232|26341
27690697821317|0912048620|Monroe town|67522444|511097|G4040|T1|A|208703716548747|090011001002|Block Group 2|3199776|0|G5030|S|3199776|0
27690697821317|0912048620|Monroe town|67522444|511097|G4040|T1|A|20870697296125|090011001003|Block Group 3|10930630|0|G5030|S|10930630|0
27690697821317|0912048620|Monroe town|67522444|511097|G4040|T1|A|20870697296131|090011002001|Block Group 1|2190732|0|G5030|S|2190732|0
27690697821317|0912048620|Monroe town|67522444|511097|G4040|T1|A|20870697296129|090011002002|Block Group 2|3817688|50866|G5030|S|3817688|50866
27690697821317|0912048620|Monroe town|67522444|511097|G4040|T1|A|208703716548668|090011002003|Block Group 3|2982842|0|G5030|S|2982842|0
27690697821317|0912048620|Monroe town|67522444|511097|G4040|T1|A|2087015672789710|090011002004|Block Group 4|3852039|15902|G5030|S|3852039|15902
27690697821317|0912048620|Monroe town|67522444|511097|G4040|T1|A|2087015672789783|090011002005|Block Group 5|3533340|0|G5030|S|3533340|0
27690697821317|0912048620|Monroe town|67522444|511097|G4040|T1|A|2087015672789792|090011003001|Block Group 1|5999972|0|G5030|S|5999972|0
27690697821317|0912048620|Monroe town|67522444|511097|G4040|T1|A|20870697296114|090011003002|Block Group 2|9227254|396062|G5030|S|9227254|396062
27690697821317|0912048620|Monroe town|67522444|511097|G4040|T1|A|20870697296135|090011003003|Block Group 3|7702079|21926|G5030|S|7702079|21926
27690697821317|0912048620|Monroe town|67522444|511097|G4040|T1|A|2087015672789479|090011003004|Block Group 4|6256860|0|G5030|S|6256860|0
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697266290|090010801001|Block Group 1|244931|0|G5030|S|244931|0
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|2087019640548236|090010801002|Block Group 2|400540|0|G5030|S|400540|0
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697266281|090010801003|Block Group 3|290238|0|G5030|S|290238|0
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697266284|090010801004|Block Group 4|262733|0|G5030|S|262733|0
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697266297|090010802001|Block Group 1|755652|0|G5030|S|755652|0
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697266293|090010802002|Block Group 2|289113|0|G5030|S|289113|0
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697266309|090010802003|Block Group 3|293703|2977|G5030|S|293703|2977
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|208703716548798|090010804001|Block Group 1|1749387|0|G5030|S|1749387|0
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697266312|090010804002|Block Group 2|615606|0|G5030|S|615606|0
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697266315|090010804003|Block Group 3|1284105|98374|G5030|S|1284105|98374
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697266318|090010805001|Block Group 1|4060885|1668655|G5030|S|4060885|1668655
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697352080|090010805002|Block Group 2|4285105|2212583|G5030|S|4285105|2212583
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697352081|090010806001|Block Group 1|617792|155639|G5030|S|617792|155639
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697352082|090010806002|Block Group 2|1089653|438649|G5030|S|1089653|438649
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697352083|090010807001|Block Group 1|1086162|283029|G5030|S|1086162|283029
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697352084|090010807002|Block Group 2|664266|0|G5030|S|664266|0
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697352087|090010808001|Block Group 1|1355426|607527|G5030|S|1355426|607527
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697352085|090010808002|Block Group 2|724558|0|G5030|S|724558|0
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697352086|090010808003|Block Group 3|437221|18420|G5030|S|437221|18420
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697352089|090010808004|Block Group 4|318231|0|G5030|S|318231|0
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697352088|090010808005|Block Group 5|432641|3772|G5030|S|432641|3772
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697352091|090010809001|Block Group 1|414230|0|G5030|S|414230|0
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697352090|090010809002|Block Group 2|457717|0|G5030|S|457717|0
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|2087015672789795|090010809003|Block Group 3|481971|0|G5030|S|481971|0
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|2087015672789309|090010809004|Block Group 4|494553|0|G5030|S|494553|0
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697352094|090010810001|Block Group 1|1126732|0|G5030|S|1126732|0
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697352095|090010810002|Block Group 2|632050|0|G5030|S|632050|0
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697352093|090010810003|Block Group 3|1037156|0|G5030|S|1037156|0
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697352096|090010811001|Block Group 1|970505|0|G5030|S|970505|0
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697352098|090010811002|Block Group 2|819112|0|G5030|S|819112|0
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697352097|090010811003|Block Group 3|1576608|0|G5030|S|1576608|0
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697352100|090010812001|Block Group 1|3513898|435905|G5030|S|3513898|435905
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697352099|090010812002|Block Group 2|883230|0|G5030|S|883230|0
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697352101|090010812003|Block Group 3|810733|0|G5030|S|810733|0
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697352102|090010812004|Block Group 4|792913|0|G5030|S|792913|0
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697352106|090010813001|Block Group 1|1734208|11487|G5030|S|1734208|11487
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697352103|090010813002|Block Group 2|2111307|128027|G5030|S|2111307|128027
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697352104|090010813003|Block Group 3|1304919|0|G5030|S|1304919|0
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|2087015672789471|090010813004|Block Group 4|4828854|244907|G5030|S|4828854|244907
27690697821335|0912074190|Stratford town|45275804|6309951|G4040|T1|A|20870697352120|090010905001|Block Group 1|2493502|0|G5030|S|27160|0
27690697821336|0912077200|Trumbull town|60189111|623554|G4040|T1|A|20870697352108|090010901001|Block Group 1|4566743|87362|G5030|S|4566743|87362
27690697821336|0912077200|Trumbull town|60189111|623554|G4040|T1|A|20870697352107|090010901002|Block Group 2|3983615|0|G5030|S|3983615|0
